trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
5924,False,"{'a': 0.9, 'e': 0.002666565468111072}",20,6,27.12039350109976,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5925,False,"{'a': 0.9, 'e': 0.002663898902642961}",20,8,24.92696155051479,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5926,False,"{'a': 0.9, 'e': 0.002661235003740318}",20,16,5.950537693110682,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
5927,False,"{'a': 0.9, 'e': 0.0026585737687365774}",30,7,46.32093696542223,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
5928,False,"{'a': 0.9, 'e': 0.002655915194967841}",20,15,10.217172560617225,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
5929,False,"{'a': 0.9, 'e': 0.002653259279772873}",25,7,39.87211951650595,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
5930,False,"{'a': 0.9, 'e': 0.0026506060204931005}",25,13,17.254862895327282,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5931,False,"{'a': 0.9, 'e': 0.0026479554144726073}",25,13,-16.095225392686572,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
5932,False,"{'a': 0.9, 'e': 0.0026453074590581348}",30,20,20.2555529581042,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5933,False,"{'a': 0.9, 'e': 0.0026426621515990767}",25,10,30.68044150435221,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5934,False,"{'a': 0.9, 'e': 0.0026400194894474773}",25,7,34.96223452694513,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
5935,False,"{'a': 0.9, 'e': 0.00263737946995803}",25,17,14.461953883462757,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5936,False,"{'a': 0.9, 'e': 0.0026347420904880717}",20,16,7.355351424518905,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
5937,False,"{'a': 0.9, 'e': 0.0026321073483975836}",25,13,21.886256446905257,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5938,False,"{'a': 0.9, 'e': 0.0026294752410491863}",20,2,38.34015978315468,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
5939,False,"{'a': 0.9, 'e': 0.002626845765808137}",30,21,16.231945366097104,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5940,False,"{'a': 0.9, 'e': 0.002624218920042329}",25,20,8.852670819772534,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
5941,False,"{'a': 0.9, 'e': 0.0026215947011222866}",30,23,12.962436267021973,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5942,False,"{'a': 0.9, 'e': 0.002618973106421164}",25,10,29.875925678910335,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5943,False,"{'a': 0.9, 'e': 0.0026163541333147433}",20,12,16.0025087047599,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5944,False,"{'a': 0.9, 'e': 0.0026137377791814282}",25,11,27.684891386848925,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5945,False,"{'a': 0.9, 'e': 0.002611124041402247}",25,13,24.75703958024872,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5946,False,"{'a': 0.9, 'e': 0.0026085129173608447}",20,14,11.375608991580535,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5947,False,"{'a': 0.9, 'e': 0.002605904404443484}",20,8,23.124484624656994,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5948,False,"{'a': 0.9, 'e': 0.0026032985000390405}",25,15,20.469617445880605,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5949,False,"{'a': 0.9, 'e': 0.0026006952015390013}",20,12,14.283329621388567,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5950,False,"{'a': 0.9, 'e': 0.0025980945063374624}",20,11,18.361876216317967,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5951,False,"{'a': 0.9, 'e': 0.002595496411831125}",25,8,31.787008645283034,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5952,False,"{'a': 0.9, 'e': 0.0025929009154192937}",20,13,13.890245376268402,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5953,False,"{'a': 0.9, 'e': 0.0025903080145038746}",20,10,17.85324358763193,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5954,False,"{'a': 0.9, 'e': 0.0025877177064893707}",30,18,21.94176378205156,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5955,False,"{'a': 0.9, 'e': 0.0025851299887828813}",20,12,15.801994699992267,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5956,False,"{'a': 0.9, 'e': 0.0025825448587940983}",30,20,20.203419328793554,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5957,False,"{'a': 0.9, 'e': 0.0025799623139353043}",25,14,21.02384990457507,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5958,False,"{'a': 0.9, 'e': 0.0025773823516213688}",30,21,14.64763528268457,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5959,False,"{'a': 0.9, 'e': 0.0025748049692697473}",30,17,27.63169221690758,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
5960,False,"{'a': 0.9, 'e': 0.0025722301643004777}",25,19,11.498841438021353,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5961,False,"{'a': 0.9, 'e': 0.002569657934136177}",30,13,34.8211777155429,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5962,False,"{'a': 0.9, 'e': 0.002567088276202041}",30,13,35.70539033894145,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5963,False,"{'a': 0.9, 'e': 0.002564521187925839}",20,12,16.367308589281645,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5964,False,"{'a': 0.9, 'e': 0.0025619566667379134}",20,10,19.791184894699082,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5965,False,"{'a': 0.9, 'e': 0.0025593947100711755}",25,8,31.220402522368932,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5966,False,"{'a': 0.9, 'e': 0.0025568353153611043}",30,16,26.45957915600384,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5967,False,"{'a': 0.9, 'e': 0.002554278480045743}",30,16,27.61812388298362,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5968,False,"{'a': 0.9, 'e': 0.0025517242015656973}",35,13,43.60425339945026,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
5969,False,"{'a': 0.9, 'e': 0.0025491724773641315}",30,21,16.348712781168427,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5970,False,"{'a': 0.9, 'e': 0.0025466233048867673}",20,13,15.10351386697889,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5971,False,"{'a': 0.9, 'e': 0.0025440766815818805}",30,12,36.02696567748022,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
5972,False,"{'a': 0.9, 'e': 0.0025415326049002987}",30,16,28.349443915382626,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5973,False,"{'a': 0.9, 'e': 0.0025389910722953984}",20,9,23.192379147940326,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5974,False,"{'a': 0.9, 'e': 0.002536452081223103}",25,20,10.699423311133792,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
5975,False,"{'a': 0.9, 'e': 0.00253391562914188}",20,9,18.47047829295734,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5976,False,"{'a': 0.9, 'e': 0.002531381713512738}",20,6,24.728846118884864,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5977,False,"{'a': 0.9, 'e': 0.0025288503317992253}",25,13,25.344972983879313,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5978,False,"{'a': 0.9, 'e': 0.002526321481467426}",20,16,7.471412129682996,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
5979,False,"{'a': 0.9, 'e': 0.0025237951599859586}",20,9,23.58644868233694,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5980,False,"{'a': 0.9, 'e': 0.0025212713648259727}",25,11,29.45364902921617,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5981,False,"{'a': 0.9, 'e': 0.002518750093461147}",20,14,11.039565497148413,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5982,False,"{'a': 0.9, 'e': 0.0025162313433676857}",20,11,16.808632731784062,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5983,False,"{'a': 0.9, 'e': 0.002513715112024318}",25,15,23.930590922754554,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5984,False,"{'a': 0.9, 'e': 0.0025112013969122936}",20,15,11.7135054829511,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
5985,False,"{'a': 0.9, 'e': 0.0025086901955153813}",20,16,8.899878386603751,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
5986,False,"{'a': 0.9, 'e': 0.002506181505319866}",20,11,14.674080018721689,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5987,False,"{'a': 0.9, 'e': 0.0025036753238145463}",20,-2,46.40938376844013,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",0
5988,False,"{'a': 0.9, 'e': 0.0025011716484907315}",20,16,8.952387520925964,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
5989,False,"{'a': 0.9, 'e': 0.0024986704768422408}",25,19,12.005157409910765,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5990,False,"{'a': 0.9, 'e': 0.0024961718063653987}",20,12,14.886013109840174,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5991,False,"{'a': 0.9, 'e': 0.0024936756345590332}",20,13,15.868452177384572,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5992,False,"{'a': 0.9, 'e': 0.002491181958924474}",30,22,13.60382299673011,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5993,False,"{'a': 0.9, 'e': 0.0024886907769655496}",20,15,10.037811962263014,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
5994,False,"{'a': 0.9, 'e': 0.002486202086188584}",30,15,30.828739614020577,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5995,False,"{'a': 0.9, 'e': 0.0024837158841023955}",20,11,19.61023830145936,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5996,False,"{'a': 0.9, 'e': 0.002481232168218293}",25,8,30.62769544086554,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5997,False,"{'a': 0.9, 'e': 0.0024787509360500747}",20,10,20.403428242164708,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5998,False,"{'a': 0.9, 'e': 0.0024762721851140247}",20,9,21.453816750630395,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5999,False,"{'a': 0.9, 'e': 0.002473795912928911}",20,16,7.2282127537774095,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
6000,False,"{'a': 0.9, 'e': 0.0024713221170159817}",25,16,21.075659398194254,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
6001,False,"{'a': 0.9, 'e': 0.002468850794898966}",20,7,23.241758306495957,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
6002,False,"{'a': 0.9, 'e': 0.0024663819441040668}",30,8,42.76957603869824,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
6003,False,"{'a': 0.9, 'e': 0.002463915562159963}",25,18,13.094980504756856,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6004,False,"{'a': 0.9, 'e': 0.002461451646597803}",20,14,12.275134653044773,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
6005,False,"{'a': 0.9, 'e': 0.0024589901949512052}",25,5,44.73745652003976,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
6006,False,"{'a': 0.9, 'e': 0.0024565312047562537}",30,16,17.218909960464888,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
6007,False,"{'a': 0.9, 'e': 0.0024540746735514977}",20,9,24.960470321977624,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6008,False,"{'a': 0.9, 'e': 0.002451620598877946}",25,18,13.920992476300789,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6009,False,"{'a': 0.9, 'e': 0.0024491689782790683}",25,19,8.388804747853033,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
6010,False,"{'a': 0.9, 'e': 0.002446719809300789}",20,-9,51.20385762993461,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",0
6011,False,"{'a': 0.9, 'e': 0.0024442730894914883}",20,9,20.9590657488741,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6012,False,"{'a': 0.9, 'e': 0.002441828816401997}",25,7,33.603274604966174,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
6013,False,"{'a': 0.9, 'e': 0.002439386987585595}",25,-1,44.733135668501106,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
6014,False,"{'a': 0.9, 'e': 0.0024369476005980093}",25,11,27.59296301856954,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6015,False,"{'a': 0.9, 'e': 0.0024345106529974113}",20,16,8.275021805456875,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
6016,False,"{'a': 0.9, 'e': 0.0024320761423444136}",30,13,32.09558730458812,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
6017,False,"{'a': 0.9, 'e': 0.0024296440662020693}",25,3,35.56476020000248,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
6018,False,"{'a': 0.9, 'e': 0.002427214422135867}",30,13,35.27593670826672,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
6019,False,"{'a': 0.9, 'e': 0.0024247872077137315}",25,14,20.502947417052223,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6020,False,"{'a': 0.9, 'e': 0.0024223624205060175}",20,13,13.582767997450905,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6021,False,"{'a': 0.9, 'e': 0.0024199400580855114}",25,-1,54.32595569434085,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
6022,False,"{'a': 0.9, 'e': 0.002417520118027426}",20,16,7.999013758134825,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
6023,False,"{'a': 0.9, 'e': 0.0024151025979093988}",20,13,15.236612751826737,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6024,False,"{'a': 0.9, 'e': 0.0024126874953114895}",20,2,35.74520907571336,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
6025,False,"{'a': 0.9, 'e': 0.0024102748078161777}",25,19,13.329153426880808,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
6026,False,"{'a': 0.9, 'e': 0.0024078645330083614}",20,16,9.064210174061047,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
6027,False,"{'a': 0.9, 'e': 0.002405456668475353}",30,8,45.19970177669086,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
6028,False,"{'a': 0.9, 'e': 0.002403051211806878}",20,10,21.703407411924672,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6029,False,"{'a': 0.9, 'e': 0.002400648160595071}",20,3,31.813660812232925,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
6030,False,"{'a': 0.9, 'e': 0.002398247512434476}",20,12,17.48443241208194,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6031,False,"{'a': 0.9, 'e': 0.0023958492649220416}",20,4,31.27180939259572,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
6032,False,"{'a': 0.9, 'e': 0.002393453415657119}",20,6,27.86876736177664,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6033,False,"{'a': 0.9, 'e': 0.0023910599622414624}",20,7,22.2909929603848,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
6034,False,"{'a': 0.9, 'e': 0.002388668902279221}",20,8,20.041238144132553,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6035,False,"{'a': 0.9, 'e': 0.0023862802333769416}",30,13,35.48426938980717,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
6036,False,"{'a': 0.9, 'e': 0.0023838939531435647}",25,14,21.205826612681747,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6037,False,"{'a': 0.9, 'e': 0.002381510059190421}",20,14,10.181756761702157,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
6038,False,"{'a': 0.9, 'e': 0.002379128549131231}",20,13,12.398604879411026,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6039,False,"{'a': 0.9, 'e': 0.0023767494205820996}",30,15,27.263594410894893,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
6040,False,"{'a': 0.9, 'e': 0.0023743726711615174}",20,6,26.191497837048555,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6041,False,"{'a': 0.9, 'e': 0.002371998298490356}",20,10,18.259386332313856,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6042,False,"{'a': 0.9, 'e': 0.0023696263001918654}",25,7,38.15322923580574,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
6043,False,"{'a': 0.9, 'e': 0.0023672566738916737}",20,11,17.10743686143742,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
6044,False,"{'a': 0.9, 'e': 0.002364889417217782}",25,12,21.667123826510572,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
6045,False,"{'a': 0.9, 'e': 0.002362524527800564}",35,17,36.120685492809486,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
6046,False,"{'a': 0.9, 'e': 0.0023601620032727634}",20,2,34.92184147428586,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
6047,False,"{'a': 0.9, 'e': 0.0023578018412694908}",30,3,51.548699815758084,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
6048,False,"{'a': 0.9, 'e': 0.0023554440394282215}",20,2,36.81446310819526,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
6049,False,"{'a': 0.9, 'e': 0.002353088595388793}",25,1,43.554713534115336,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
6050,False,"{'a': 0.9, 'e': 0.002350735506793404}",25,20,10.866752492036618,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
6051,False,"{'a': 0.9, 'e': 0.0023483847712866108}",20,8,24.453490073065613,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6052,False,"{'a': 0.9, 'e': 0.002346036386515324}",20,16,8.499442349936821,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
6053,False,"{'a': 0.9, 'e': 0.002343690350128809}",30,20,20.662051679563728,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6054,False,"{'a': 0.9, 'e': 0.0023413466597786803}",25,3,39.90208962638069,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
6055,False,"{'a': 0.9, 'e': 0.0023390053131189014}",20,12,14.029906252807592,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6056,False,"{'a': 0.9, 'e': 0.0023366663078057824}",25,3,41.83136601665271,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
6057,False,"{'a': 0.9, 'e': 0.0023343296414979767}",25,14,20.089679962847026,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6058,False,"{'a': 0.9, 'e': 0.002331995311856479}",20,4,29.592087761176128,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
6059,False,"{'a': 0.9, 'e': 0.002329663316544622}",25,14,23.781389782289903,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6060,False,"{'a': 0.9, 'e': 0.0023273336532280775}",20,16,5.815169597077065,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
6061,False,"{'a': 0.9, 'e': 0.0023250063195748498}",20,16,7.215115151234516,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
6062,False,"{'a': 0.9, 'e': 0.0023226813132552746}",20,14,9.98543229692192,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
6063,False,"{'a': 0.9, 'e': 0.0023203586319420193}",25,8,33.61701180416244,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
6064,False,"{'a': 0.9, 'e': 0.0023180382733100774}",20,13,12.628718114472015,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6065,False,"{'a': 0.9, 'e': 0.0023157202350367672}",20,12,15.67254025002545,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6066,False,"{'a': 0.9, 'e': 0.0023134045148017306}",20,4,26.181328414980392,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
6067,False,"{'a': 0.9, 'e': 0.002311091110286929}",25,18,13.522895461307627,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6068,False,"{'a': 0.9, 'e': 0.002308780019176642}",30,24,11.452166521072757,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
6069,False,"{'a': 0.9, 'e': 0.002306471239157465}",20,13,15.307414069351983,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6070,False,"{'a': 0.9, 'e': 0.002304164767918308}",20,15,9.556674256984952,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
6071,False,"{'a': 0.9, 'e': 0.0023018606031503896}",20,9,21.655113584706452,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6072,False,"{'a': 0.9, 'e': 0.002299558742547239}",30,17,24.529673776105252,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
6073,False,"{'a': 0.9, 'e': 0.002297259183804692}",20,8,28.204507017494173,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6074,False,"{'a': 0.9, 'e': 0.002294961924620887}",30,16,25.62210333711495,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6075,False,"{'a': 0.9, 'e': 0.002292666962696266}",20,6,29.655900765254778,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6076,False,"{'a': 0.9, 'e': 0.00229037429573357}",20,12,17.134441137356824,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6077,False,"{'a': 0.9, 'e': 0.0022880839214378364}",20,15,10.822638942488375,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
6078,False,"{'a': 0.9, 'e': 0.0022857958375163984}",20,10,20.83112306606789,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6079,False,"{'a': 0.9, 'e': 0.002283510041678882}",20,10,17.492095958654794,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6080,False,"{'a': 0.9, 'e': 0.0022812265316372034}",20,16,8.035909936014841,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
6081,False,"{'a': 0.9, 'e': 0.002278945305105566}",25,16,17.947383910866414,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
6082,False,"{'a': 0.9, 'e': 0.0022766663598004604}",25,8,32.22540469217719,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
6083,False,"{'a': 0.9, 'e': 0.0022743896934406603}",20,12,16.411220218142063,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6084,False,"{'a': 0.9, 'e': 0.0022721153037472195}",20,14,11.187074612328242,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
6085,False,"{'a': 0.9, 'e': 0.0022698431884434723}",30,18,25.938567510799693,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6086,False,"{'a': 0.9, 'e': 0.0022675733452550287}",30,20,19.863299024683702,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6087,False,"{'a': 0.9, 'e': 0.0022653057719097735}",20,8,15.267543621527707,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
6088,False,"{'a': 0.9, 'e': 0.002263040466137864}",20,11,19.887860957727256,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
6089,False,"{'a': 0.9, 'e': 0.002260777425671726}",20,12,15.573958084465184,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6090,False,"{'a': 0.9, 'e': 0.0022585166482460544}",25,12,28.997377667942,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
6091,False,"{'a': 0.9, 'e': 0.0022562581315978083}",30,13,35.293363513188055,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
6092,False,"{'a': 0.9, 'e': 0.0022540018734662107}",30,14,34.999588924232455,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
6093,False,"{'a': 0.9, 'e': 0.0022517478715927443}",30,13,-11.009390715835435,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
6094,False,"{'a': 0.9, 'e': 0.0022494961237211515}",35,17,35.22081020649344,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
6095,False,"{'a': 0.9, 'e': 0.0022472466275974302}",20,10,15.50771284533662,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6096,False,"{'a': 0.9, 'e': 0.002244999380969833}",20,9,21.57523334270878,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6097,False,"{'a': 0.9, 'e': 0.002242754381588863}",30,16,26.196111825871004,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6098,False,"{'a': 0.9, 'e': 0.002240511627207274}",25,6,35.25400819261837,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
6099,False,"{'a': 0.9, 'e': 0.002238271115580067}",20,7,26.419712240346165,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
6100,False,"{'a': 0.9, 'e': 0.002236032844464487}",30,12,37.50659311281335,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
6101,False,"{'a': 0.9, 'e': 0.002233796811620022}",30,20,18.63884481965664,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6102,False,"{'a': 0.9, 'e': 0.0022315630148084025}",20,12,14.370959961262749,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6103,False,"{'a': 0.9, 'e': 0.002229331451793594}",20,8,21.799960499893288,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6104,False,"{'a': 0.9, 'e': 0.0022271021203418002}",20,13,14.407832555754695,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6105,False,"{'a': 0.9, 'e': 0.0022248750182214585}",20,11,-1.9064835852851143,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
